State,County,City,ZIP Code,Estimated Population,Zone ID,Zone Target Pop,Status,Showcase Business Name,Showcase Street,Showcase City,Showcase State,Showcase Zip
PA,Mifflin,Burnham,17009,2007,HAR-A,977084,Available,,,,,
PA,Lebanon,Campbelltown,17010,182,HAR-A,977084,Available,,,,,
PA,Cumberland,Camp Hill,17011,34586,HAR-A,977084,Available,,,,,
PA,Cumberland,Carlisle,17013,34575,HAR-A,977084,Available,,,,,
PA,Cumberland,Carlisle,17015,20798,HAR-A,977084,Available,,,,,
PA,Lebanon,Cornwall,17016,799,HAR-A,977084,Available,,,,,
PA,Northumberland,Dalmatia,17017,1755,LAN-A,977084,Available,,,,,
PA,Dauphin,Dauphin,17018,4313,HAR-A,977084,Available,,,,,
PA,York,Dillsburg,17019,17721,YOR-A,977084,Available,,,,,
PA,Perry,Duncannon,17020,9047,HAR-A,977084,Available,,,,,
PA,Perry,East Waterford,17021,1088,HAR-A,977084,Available,,,,,
PA,Lancaster,Elizabethtown,17022,29602,LAN-A,977084,Available,,,,,
PA,Dauphin,Elizabethville,17023,3535,HAR-A,977084,Available,,,,,
PA,Perry,Elliottsburg,17024,1893,HAR-A,977084,Available,,,,,
PA,Cumberland,Enola,17025,16778,HAR-A,977084,Available,,,,,
PA,Lebanon,Fredericksburg,17026,3616,HAR-A,977084,Available,,,,,
PA,Cumberland,Grantham,17027,2141,HAR-A,977084,Available,,,,,
PA,Dauphin,Grantville,17028,3720,HAR-A,977084,Available,,,,,
PA,Mifflin,Granville,17029,371,HAR-A,977084,Available,,,,,
PA,Dauphin,Gratz,17030,832,HAR-A,977084,Available,,,,,
PA,Dauphin,Halifax,17032,8192,HAR-A,977084,Available,,,,,
PA,Dauphin,Hershey,17033,16972,HAR-A,977084,Available,,,,,
PA,Dauphin,Highspire,17034,2414,HAR-A,977084,Available,,,,,
PA,Juniata,Honey Grove,17035,839,HAR-A,977084,Available,,,,,
PA,Dauphin,Hummelstown,17036,21913,HAR-A,977084,Available,,,,,
PA,Perry,Ickesburg,17037,1126,HAR-A,977084,Available,,,,,
PA,Lebanon,Jonestown,17038,8219,HAR-A,977084,Available,,,,,
PA,Lebanon,Kleinfeltersville,17039,37,HAR-A,977084,Available,,,,,
PA,Perry,Landisburg,17040,2787,HAR-A,977084,Available,,,,,
PA,Lebanon,Lawn,17041,213,HAR-A,977084,Available,,,,,
PA,Lebanon,Lebanon,17042,37133,HAR-A,977084,Available,,,,,
PA,Cumberland,Lemoyne,17043,5957,HAR-A,977084,Available,,,,,
PA,Mifflin,Lewistown,17044,21209,HAR-A,977084,Available,,,,,
PA,Snyder,Liverpool,17045,3350,LAN-A,977084,Available,,,,,
PA,Lebanon,Lebanon,17046,29790,HAR-A,977084,Available,,,,,
PA,Perry,Loysville,17047,2526,HAR-A,977084,Available,,,,,
PA,Dauphin,Lykens,17048,4046,HAR-A,977084,Available,,,,,
PA,Juniata,Mc Alisterville,17049,3360,HAR-A,977084,Available,,,,,
PA,Cumberland,Mechanicsburg,17050,32815,HAR-A,977084,Available,,,,,
PA,Mifflin,Mc Veytown,17051,4653,HAR-A,977084,Available,,,,,
PA,Huntingdon,Mapleton Depot,17052,1635,HAR-A,977084,Available,,,,,
PA,Perry,Marysville,17053,5001,HAR-A,977084,Available,,,,,
PA,Cumberland,Mechanicsburg,17055,34237,HAR-A,977084,Available,,,,,
PA,Juniata,Mexico,17056,128,HAR-A,977084,Available,,,,,
PA,Dauphin,Middletown,17057,21329,HAR-A,977084,Available,,,,,
PA,Juniata,Mifflin,17058,1909,HAR-A,977084,Available,,,,,
PA,Juniata,Mifflintown,17059,7579,HAR-A,977084,Available,,,,,
PA,Huntingdon,Mill Creek,17060,1334,HAR-A,977084,Available,,,,,
PA,Dauphin,Millersburg,17061,7157,HAR-A,977084,Available,,,,,
PA,Perry,Millerstown,17062,3979,HAR-A,977084,Available,,,,,
PA,Mifflin,Milroy,17063,3311,HAR-A,977084,Available,,,,,
PA,Lebanon,Mount Gretna,17064,645,HAR-A,977084,Available,,,,,
PA,Cumberland,Mount Holly Springs,17065,4222,HAR-A,977084,Available,,,,,
PA,Huntingdon,Mount Union,17066,5348,HAR-A,977084,Available,,,,,
PA,Lebanon,Myerstown,17067,14232,HAR-A,977084,Available,,,,,
PA,Perry,New Bloomfield,17068,4298,HAR-A,977084,Available,,,,,
PA,Perry,New Buffalo,17069,133,HAR-A,977084,Available,,,,,
PA,Cumberland,New Cumberland,17070,15692,HAR-A,977084,Available,,,,,
PA,Perry,New Germantown,17071,108,HAR-A,977084,Available,,,,,
PA,Cumberland,New Kingstown,17072,193,HAR-A,977084,Available,,,,,
PA,Lebanon,Newmanstown,17073,5271,HAR-A,977084,Available,,,,,
PA,Perry,Newport,17074,7477,HAR-A,977084,Available,,,,,
PA,Mifflin,Newton Hamilton,17075,123,HAR-A,977084,Available,,,,,
PA,Juniata,Oakland Mills,17076,48,HAR-A,977084,Available,,,,,
PA,Lebanon,Ono,17077,46,HAR-A,977084,Available,,,,,
PA,Lebanon,Palmyra,17078,20218,HAR-A,977084,Available,,,,,
PA,Dauphin,Pillow,17080,298,HAR-A,977084,Available,,,,,
PA,Cumberland,Plainfield,17081,352,HAR-A,977084,Available,,,,,
PA,Juniata,Port Royal,17082,3588,HAR-A,977084,Available,,,,,
PA,Lebanon,Quentin,17083,109,HAR-A,977084,Available,,,,,
PA,Mifflin,Reedsville,17084,4340,HAR-A,977084,Available,,,,,
PA,Juniata,Richfield,17086,2499,HAR-A,977084,Available,,,,,
PA,Lebanon,Richland,17087,2767,HAR-A,977084,Available,,,,,
PA,Lebanon,Schaefferstown,17088,823,HAR-A,977084,Available,,,,,
PA,Perry,Shermans Dale,17090,5216,HAR-A,977084,Available,,,,,
PA,Cumberland,Summerdale,17093,801,HAR-A,977084,Available,,,,,
PA,Juniata,Thompsontown,17094,2392,HAR-A,977084,Available,,,,,
PA,Dauphin,Wiconisco,17097,925,HAR-A,977084,Available,,,,,
PA,Dauphin,Williamstown,17098,2528,HAR-A,977084,Available,,,,,
PA,Mifflin,Yeagertown,17099,1179,HAR-A,977084,Available,,,,,
PA,Dauphin,Harrisburg,17101,2212,HAR-A,977084,Available,,,,,
PA,Dauphin,Harrisburg,17102,7628,HAR-A,977084,Available,,,,,
PA,Dauphin,Harrisburg,17103,11848,HAR-A,977084,Available,,,,,
PA,Dauphin,Harrisburg,17104,20962,HAR-A,977084,Available,,,,,
PA,Dauphin,Harrisburg,17109,23131,HAR-A,977084,Available,,,,,
PA,Dauphin,Harrisburg,17110,24433,HAR-A,977084,Available,,,,,
PA,Dauphin,Harrisburg,17111,30714,HAR-A,977084,Available,,,,,
PA,Dauphin,Harrisburg,17112,33850,HAR-A,977084,Available,,,,,
PA,Dauphin,Harrisburg,17113,10749,HAR-A,977084,Available,,,,,
PA,Dauphin,Harrisburg,17120,0,HAR-A,977084,Available,,,,,
PA,Franklin,Chambersburg,17201,25293,YOR-A,977084,Available,,,,,
PA,Franklin,Chambersburg,17202,30200,YOR-A,977084,Available,,,,,
PA,Franklin,Amberson,17210,193,YOR-A,977084,Available,,,,,
PA,Bedford,Artemas,17211,368,ERI-A,977084,Available,,,,,
PA,Fulton,Big Cove Tannery,17212,702,HAR-A,977084,Available,,,,,
PA,Huntingdon,Blairs Mills,17213,639,HAR-A,977084,Available,,,,,
PA,Franklin,Blue Ridge Summit,17214,1089,YOR-A,977084,Available,,,,,
PA,Fulton,Burnt Cabins,17215,347,HAR-A,977084,Available,,,,,
PA,Franklin,Concord,17217,150,YOR-A,977084,Available,,,,,
PA,Franklin,Doylesburg,17219,405,YOR-A,977084,Available,,,,,
PA,Franklin,Dry Run,17220,534,YOR-A,977084,Available,,,,,
PA,Franklin,Fannettsburg,17221,637,YOR-A,977084,Available,,,,,
PA,Franklin,Fayetteville,17222,10749,YOR-A,977084,Available,,,,,
PA,Fulton,Fort Littleton,17223,289,HAR-A,977084,Available,,,,,
PA,Franklin,Fort Loudon,17224,1834,YOR-A,977084,Available,,,,,
PA,Franklin,Greencastle,17225,18879,YOR-A,977084,Available,,,,,
PA,Fulton,Harrisonville,17228,1183,HAR-A,977084,Available,,,,,
PA,Fulton,Hustontown,17229,1276,HAR-A,977084,Available,,,,,
PA,Fulton,Mc Connellsburg,17233,5047,HAR-A,977084,Available,,,,,
PA,Franklin,Marion,17235,672,YOR-A,977084,Available,,,,,
PA,Franklin,Mercersburg,17236,8895,YOR-A,977084,Available,,,,,
PA,Franklin,Mont Alto,17237,1917,YOR-A,977084,Available,,,,,
PA,Fulton,Needmore,17238,1794,HAR-A,977084,Available,,,,,
PA,Huntingdon,Neelyton,17239,203,HAR-A,977084,Available,,,,,
PA,Cumberland,Newburg,17240,3345,HAR-A,977084,Available,,,,,
PA,Cumberland,Newville,17241,11853,HAR-A,977084,Available,,,,,
PA,Huntingdon,Orbisonia,17243,1329,HAR-A,977084,Available,,,,,
PA,Franklin,Orrstown,17244,2407,YOR-A,977084,Available,,,,,
PA,Franklin,Pleasant Hall,17246,195,YOR-A,977084,Available,,,,,
PA,Franklin,Quincy,17247,366,YOR-A,977084,Available,,,,,
PA,Huntingdon,Rockhill Furnace,17249,371,HAR-A,977084,Available,,,,,
PA,Franklin,Rouzerville,17250,68,YOR-A,977084,Available,,,,,
PA,Franklin,Roxbury,17251,158,YOR-A,977084,Available,,,,,
PA,Franklin,Saint Thomas,17252,3608,YOR-A,977084,Available,,,,,
PA,Huntingdon,Saltillo,17253,337,HAR-A,977084,Available,,,,,
PA,Franklin,Scotland,17254,89,YOR-A,977084,Available,,,,,
PA,Huntingdon,Shade Gap,17255,1125,HAR-A,977084,Available,,,,,
PA,Franklin,Shady Grove,17256,91,YOR-A,977084,Available,,,,,
PA,Cumberland,Shippensburg,17257,27996,HAR-A,977084,Available,,,,,
PA,Huntingdon,Shirleysburg,17260,1164,HAR-A,977084,Available,,,,,
PA,Franklin,South Mountain,17261,193,YOR-A,977084,Available,,,,,
PA,Franklin,Spring Run,17262,1462,YOR-A,977084,Available,,,,,
PA,Franklin,State Line,17263,467,YOR-A,977084,Available,,,,,
PA,Huntingdon,Three Springs,17264,2305,HAR-A,977084,Available,,,,,
PA,Franklin,Upperstrasburg,17265,496,YOR-A,977084,Available,,,,,
PA,Cumberland,Walnut Bottom,17266,581,HAR-A,977084,Available,,,,,
PA,Fulton,Warfordsburg,17267,2810,HAR-A,977084,Available,,,,,
PA,Franklin,Waynesboro,17268,28285,YOR-A,977084,Available,,,,,
PA,Franklin,Willow Hill,17271,339,YOR-A,977084,Available,,,,,
PA,Franklin,Zullinger,17272,294,YOR-A,977084,Available,,,,,
PA,Adams,Abbottstown,17301,4053,YOR-A,977084,Available,,,,,
PA,York,Airville,17302,3083,YOR-A,977084,Available,,,,,
PA,Adams,Aspers,17304,3059,YOR-A,977084,Available,,,,,
PA,Adams,Bendersville,17306,318,YOR-A,977084,Available,,,,,
PA,Adams,Biglerville,17307,5899,YOR-A,977084,Available,,,,,
PA,York,Brogue,17309,2086,YOR-A,977084,Available,,,,,
PA,York,Codorus,17311,252,YOR-A,977084,Available,,,,,
PA,York,Dallastown,17313,10899,YOR-A,977084,Available,,,,,
PA,York,Delta,17314,5929,YOR-A,977084,Available,,,,,
PA,York,Dover,17315,25756,YOR-A,977084,Available,,,,,
PA,Adams,East Berlin,17316,8266,YOR-A,977084,Available,,,,,
PA,York,East Prospect,17317,755,YOR-A,977084,Available,,,,,
PA,York,Emigsville,17318,344,YOR-A,977084,Available,,,,,
PA,York,Etters,17319,10417,YOR-A,977084,Available,,,,,
PA,Adams,Fairfield,17320,7823,YOR-A,977084,Available,,,,,
PA,York,Fawn Grove,17321,2238,YOR-A,977084,Available,,,,,
PA,York,Felton,17322,6012,YOR-A,977084,Available,,,,,
PA,Cumberland,Gardners,17324,4219,HAR-A,977084,Available,,,,,
PA,Adams,Gettysburg,17325,27619,YOR-A,977084,Available,,,,,
PA,York,Glen Rock,17327,7565,YOR-A,977084,Available,,,,,
PA,York,Glenville,17329,2494,YOR-A,977084,Available,,,,,
PA,York,Hanover,17331,50292,YOR-A,977084,Available,,,,,
PA,York,Lewisberry,17339,6940,YOR-A,977084,Available,,,,,
PA,Adams,Littlestown,17340,10896,YOR-A,977084,Available,,,,,
PA,Adams,Mc Knightstown,17343,180,YOR-A,977084,Available,,,,,
PA,Adams,Mc Sherrystown,17344,3656,YOR-A,977084,Available,,,,,
PA,York,Manchester,17345,7679,YOR-A,977084,Available,,,,,
PA,York,Mount Wolf,17347,6202,YOR-A,977084,Available,,,,,
PA,York,New Freedom,17349,7570,YOR-A,977084,Available,,,,,
PA,Adams,New Oxford,17350,12886,YOR-A,977084,Available,,,,,
PA,York,New Park,17352,1292,YOR-A,977084,Available,,,,,
PA,Adams,Orrtanna,17353,3228,YOR-A,977084,Available,,,,,
PA,York,Railroad,17355,261,YOR-A,977084,Available,,,,,
PA,York,Red Lion,17356,21610,YOR-A,977084,Available,,,,,
PA,York,Seven Valleys,17360,5927,YOR-A,977084,Available,,,,,
PA,York,Shrewsbury,17361,5806,YOR-A,977084,Available,,,,,
PA,York,Spring Grove,17362,13397,YOR-A,977084,Available,,,,,
PA,York,Stewartstown,17363,9413,YOR-A,977084,Available,,,,,
PA,York,Thomasville,17364,3907,YOR-A,977084,Available,,,,,
PA,York,Wellsville,17365,2510,YOR-A,977084,Available,,,,,
PA,York,Windsor,17366,5499,YOR-A,977084,Available,,,,,
PA,York,Wrightsville,17368,7322,YOR-A,977084,Available,,,,,
PA,York,York Haven,17370,5683,YOR-A,977084,Available,,,,,
PA,York,York New Salem,17371,257,YOR-A,977084,Available,,,,,
PA,Adams,York Springs,17372,4101,YOR-A,977084,Available,,,,,
PA,York,York,17401,17687,YOR-A,977084,Available,,,,,
PA,York,York,17402,36360,YOR-A,977084,Available,,,,,
PA,York,York,17403,39042,YOR-A,977084,Available,,,,,
PA,York,York,17404,35517,YOR-A,977084,Available,,,,,
PA,York,York,17406,22156,YOR-A,977084,Available,,,,,
PA,York,York,17407,2355,YOR-A,977084,Available,,,,,
PA,York,York,17408,22507,YOR-A,977084,Available,,,,,
PA,Lancaster,Akron,17501,4307,LAN-A,977084,Available,,,,,
PA,Lancaster,Bainbridge,17502,2464,LAN-A,977084,Available,,,,,
PA,Lancaster,Bird In Hand,17505,1785,LAN-A,977084,Available,,,,,
PA,Lancaster,Bowmansville,17507,62,LAN-A,977084,Available,,,,,
PA,Lancaster,Brownstown,17508,423,LAN-A,977084,Available,,,,,
PA,Lancaster,Christiana,17509,4664,LAN-A,977084,Available,,,,,
PA,Lancaster,Columbia,17512,17836,LAN-A,977084,Available,,,,,
PA,Lancaster,Conestoga,17516,4496,LAN-A,977084,Available,,,,,
PA,Lancaster,Denver,17517,15391,LAN-A,977084,Available,,,,,
PA,Lancaster,Drumore,17518,1355,LAN-A,977084,Available,,,,,
PA,Lancaster,East Earl,17519,6824,LAN-A,977084,Available,,,,,
PA,Lancaster,East Petersburg,17520,4686,LAN-A,977084,Available,,,,,
PA,Lancaster,Ephrata,17522,32483,LAN-A,977084,Available,,,,,
PA,Lancaster,Gap,17527,6080,LAN-A,977084,Available,,,,,
PA,Lancaster,Gordonville,17529,4317,LAN-A,977084,Available,,,,,
PA,Lancaster,Holtwood,17532,3381,LAN-A,977084,Available,,,,,
PA,Lancaster,Kinzers,17535,2458,LAN-A,977084,Available,,,,,
PA,Lancaster,Kirkwood,17536,2839,LAN-A,977084,Available,,,,,
PA,Lancaster,Landisville,17538,6045,LAN-A,977084,Available,,,,,
PA,Lancaster,Leola,17540,9791,LAN-A,977084,Available,,,,,
PA,Lancaster,Lititz,17543,42626,LAN-A,977084,Available,,,,,
PA,Lancaster,Manheim,17545,21256,LAN-A,977084,Available,,,,,
PA,Lancaster,Marietta,17547,7378,LAN-A,977084,Available,,,,,
PA,Lancaster,Maytown,17550,790,LAN-A,977084,Available,,,,,
PA,Lancaster,Millersville,17551,10857,LAN-A,977084,Available,,,,,
PA,Lancaster,Mount Joy,17552,17831,LAN-A,977084,Available,,,,,
PA,Lancaster,Mountville,17554,7525,LAN-A,977084,Available,,,,,
PA,Lancaster,Narvon,17555,7525,LAN-A,977084,Available,,,,,
PA,Lancaster,New Holland,17557,13811,LAN-A,977084,Available,,,,,
PA,Lancaster,New Providence,17560,5118,LAN-A,977084,Available,,,,,
PA,Lancaster,Paradise,17562,4464,LAN-A,977084,Available,,,,,
PA,Lancaster,Peach Bottom,17563,3849,LAN-A,977084,Available,,,,,
PA,Lancaster,Pequea,17565,2537,LAN-A,977084,Available,,,,,
PA,Lancaster,Quarryville,17566,12019,LAN-A,977084,Available,,,,,
PA,Lancaster,Reinholds,17569,5448,LAN-A,977084,Available,,,,,
PA,Lancaster,Rheems,17570,291,LAN-A,977084,Available,,,,,
PA,Lancaster,Ronks,17572,3859,LAN-A,977084,Available,,,,,
PA,Lancaster,Smoketown,17576,129,LAN-A,977084,Available,,,,,
PA,Lancaster,Stevens,17578,7485,LAN-A,977084,Available,,,,,
PA,Lancaster,Strasburg,17579,5935,LAN-A,977084,Available,,,,,
PA,Lancaster,Terre Hill,17581,951,LAN-A,977084,Available,,,,,
PA,Lancaster,Washington Boro,17582,2026,LAN-A,977084,Available,,,,,
PA,Lancaster,Willow Street,17584,8957,LAN-A,977084,Available,,,,,
PA,Lancaster,Lancaster,17601,49779,LAN-A,977084,Available,,,,,
PA,Lancaster,Lancaster,17602,52452,LAN-A,977084,Available,,,,,
PA,Lancaster,Lancaster,17603,61973,LAN-A,977084,Available,,,,,
PA,Lancaster,Lancaster,17606,392,LAN-A,977084,Available,,,,,
PA,Lycoming,Williamsport,17701,44661,LAN-A,977084,Available,,,,,
PA,Lycoming,Williamsport,17702,10721,LAN-A,977084,Available,,,,,
PA,Clinton,Avis,17721,1604,LAN-A,977084,Available,,,,,
PA,Lycoming,Cammal,17723,34,LAN-A,977084,Available,,,,,
PA,Bradford,Canton,17724,5424,SCR-A,977084,Available,,,,,
PA,Lycoming,Cedar Run,17727,72,LAN-A,977084,Available,,,,,
PA,Lycoming,Cogan Station,17728,5120,LAN-A,977084,Available,,,,,
PA,Clinton,Cross Fork,17729,159,LAN-A,977084,Available,,,,,
PA,Northumberland,Dewart,17730,257,LAN-A,977084,Available,,,,,
PA,Sullivan,Eagles Mere,17731,185,SCR-A,977084,Available,,,,,
PA,Lycoming,Hughesville,17737,6220,LAN-A,977084,Available,,,,,
PA,Lycoming,Jersey Mills,17739,32,LAN-A,977084,Available,,,,,
PA,Lycoming,Jersey Shore,17740,12754,LAN-A,977084,Available,,,,,
PA,Lycoming,Lairdsville,17742,39,LAN-A,977084,Available,,,,,
PA,Lycoming,Linden,17744,3175,LAN-A,977084,Available,,,,,
PA,Clinton,Lock Haven,17745,19063,LAN-A,977084,Available,,,,,
PA,Clinton,Loganton,17747,3073,LAN-A,977084,Available,,,,,
PA,Clinton,Mc Elhattan,17748,300,LAN-A,977084,Available,,,,,
PA,Northumberland,Mc Ewensville,17749,244,LAN-A,977084,Available,,,,,
PA,Clinton,Mackeyville,17750,167,LAN-A,977084,Available,,,,,
PA,Clinton,Mill Hall,17751,7084,LAN-A,977084,Available,,,,,
PA,Lycoming,Montgomery,17752,4635,LAN-A,977084,Available,,,,,
PA,Lycoming,Montoursville,17754,12233,LAN-A,977084,Available,,,,,
PA,Lycoming,Muncy,17756,12408,LAN-A,977084,Available,,,,,
PA,Sullivan,Muncy Valley,17758,919,SCR-A,977084,Available,,,,,
PA,Clinton,North Bend,17760,557,LAN-A,977084,Available,,,,,
PA,Lycoming,Picture Rocks,17762,503,LAN-A,977084,Available,,,,,
PA,Lycoming,Ralston,17763,309,LAN-A,977084,Available,,,,,
PA,Clinton,Renovo,17764,2327,LAN-A,977084,Available,,,,,
PA,Tioga,Roaring Branch,17765,1162,HAR-A,977084,Available,,,,,
PA,Sullivan,Shunk,17768,377,SCR-A,977084,Available,,,,,
PA,Lycoming,Trout Run,17771,3158,LAN-A,977084,Available,,,,,
PA,Northumberland,Turbotville,17772,2399,LAN-A,977084,Available,,,,,
PA,Lycoming,Unityville,17774,1277,LAN-A,977084,Available,,,,,
PA,Lycoming,Waterville,17776,295,LAN-A,977084,Available,,,,,
PA,Northumberland,Watsontown,17777,7056,LAN-A,977084,Available,,,,,
PA,Clinton,Westport,17778,102,LAN-A,977084,Available,,,,,
PA,Clinton,Woolrich,17779,235,LAN-A,977084,Available,,,,,
PA,Northumberland,Sunbury,17801,16671,LAN-A,977084,Available,,,,,
PA,Union,Allenwood,17810,4683,LAN-A,977084,Available,,,,,
PA,Snyder,Beaver Springs,17812,1480,LAN-A,977084,Available,,,,,
PA,Snyder,Beavertown,17813,1979,LAN-A,977084,Available,,,,,
PA,Columbia,Benton,17814,4860,LAN-A,977084,Available,,,,,
PA,Columbia,Bloomsburg,17815,30967,LAN-A,977084,Available,,,,,
PA,Columbia,Catawissa,17820,5556,LAN-A,977084,Available,,,,,
PA,Montour,Danville,17821,18219,LAN-A,977084,Available,,,,,
PA,Montour,Danville,17822,0,LAN-A,977084,Available,,,,,
PA,Northumberland,Dornsife,17823,1273,LAN-A,977084,Available,,,,,
PA,Northumberland,Elysburg,17824,4115,LAN-A,977084,Available,,,,,
PA,Snyder,Freeburg,17827,657,LAN-A,977084,Available,,,,,
PA,Union,Hartleton,17829,244,LAN-A,977084,Available,,,,,
PA,Northumberland,Herndon,17830,1947,LAN-A,977084,Available,,,,,
